Time,CPU Usage,Memory Usage,OS
2023-05-07 18:25:21,100.0,67.2,Windows
2023-05-07 18:25:22,59.6,67.5,Windows
2023-05-07 18:25:23,45.3,67.6,Windows
2023-05-07 18:25:24,36.3,67.8,Windows
2023-05-07 18:25:25,27.1,67.6,Windows
2023-05-07 18:25:26,23.8,67.5,Windows
2023-05-07 18:25:27,25.2,67.5,Windows
2023-05-07 18:25:28,24.4,67.4,Windows
2023-05-07 18:25:29,31.0,67.5,Windows
2023-05-07 18:25:30,33.5,67.3,Windows
2023-05-07 18:25:31,37.6,67.6,Windows
2023-05-07 18:25:32,53.2,67.4,Windows
2023-05-07 18:25:33,52.7,67.4,Windows
2023-05-07 18:25:34,40.5,67.4,Windows
2023-05-07 18:25:35,38.8,66.7,Windows
2023-05-07 18:25:36,33.7,66.7,Windows
2023-05-07 18:25:37,39.8,67.2,Windows
2023-05-07 18:25:38,13.8,67.3,Windows
2023-05-07 18:25:39,10.8,67.3,Windows
2023-05-07 18:25:40,0.0,67.3,Windows
2023-05-07 18:25:41,2.3,67.2,Windows
2023-05-07 18:25:42,1.2,67.2,Windows
2023-05-07 18:25:44,2.7,67.1,Windows
2023-05-07 18:25:45,0.0,67.1,Windows
2023-05-07 18:25:46,4.6,67.0,Windows
2023-05-07 18:25:47,7.8,67.0,Windows
2023-05-07 18:25:48,24.1,67.8,Windows
2023-05-07 18:25:49,4.2,67.6,Windows
2023-05-07 18:25:50,3.8,67.6,Windows
2023-05-07 18:25:51,30.3,67.9,Windows
2023-05-07 18:25:52,51.3,68.6,Windows
2023-05-07 18:25:53,52.2,69.1,Windows
2023-05-07 18:25:54,65.3,70.2,Windows
2023-05-07 18:25:55,40.4,71.0,Windows
2023-05-07 18:25:56,23.4,69.7,Windows
2023-05-07 18:25:57,18.6,69.8,Windows
2023-05-07 18:25:58,9.2,69.8,Windows
2023-05-07 18:25:59,15.3,69.8,Windows
2023-05-07 18:26:00,9.4,69.7,Windows
2023-05-07 18:26:01,9.9,69.7,Windows
2023-05-07 18:26:02,7.7,69.9,Windows
